GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US40143007522,40143007522,"Census Tract 75.22, Tulsa County, Oklahoma",55000,7509
1400000US40143007523,40143007523,"Census Tract 75.23, Tulsa County, Oklahoma",66607,6892
1400000US40143007524,40143007524,"Census Tract 75.24, Tulsa County, Oklahoma",66047,6285
1400000US40143007608,40143007608,"Census Tract 76.08, Tulsa County, Oklahoma",25148,4084
1400000US40143007609,40143007609,"Census Tract 76.09, Tulsa County, Oklahoma",27679,4058
1400000US40143007611,40143007611,"Census Tract 76.11, Tulsa County, Oklahoma",87679,20335
1400000US40143007612,40143007612,"Census Tract 76.12, Tulsa County, Oklahoma",89479,12859
1400000US40143007613,40143007613,"Census Tract 76.13, Tulsa County, Oklahoma",63441,5736
1400000US40143007614,40143007614,"Census Tract 76.14, Tulsa County, Oklahoma",60781,17960
1400000US40143007615,40143007615,"Census Tract 76.15, Tulsa County, Oklahoma",52778,8888
1400000US40143007616,40143007616,"Census Tract 76.16, Tulsa County, Oklahoma",55857,7081
1400000US40143007617,40143007617,"Census Tract 76.17, Tulsa County, Oklahoma",33936,3032
1400000US40143007618,40143007618,"Census Tract 76.18, Tulsa County, Oklahoma",57375,6046
1400000US40143007619,40143007619,"Census Tract 76.19, Tulsa County, Oklahoma",57731,5509
1400000US40143007620,40143007620,"Census Tract 76.20, Tulsa County, Oklahoma",40380,5469
1400000US40143007624,40143007624,"Census Tract 76.24, Tulsa County, Oklahoma",59844,7142
1400000US40143007625,40143007625,"Census Tract 76.25, Tulsa County, Oklahoma",39493,3791
1400000US40143007629,40143007629,"Census Tract 76.29, Tulsa County, Oklahoma",56707,9100
1400000US40143007630,40143007630,"Census Tract 76.30, Tulsa County, Oklahoma",61875,8842
1400000US40143007631,40143007631,"Census Tract 76.31, Tulsa County, Oklahoma",80839,8459
1400000US40143007632,40143007632,"Census Tract 76.32, Tulsa County, Oklahoma",73191,15526
1400000US40143007633,40143007633,"Census Tract 76.33, Tulsa County, Oklahoma",97448,7419
1400000US40143007634,40143007634,"Census Tract 76.34, Tulsa County, Oklahoma",61212,10390
1400000US40143007635,40143007635,"Census Tract 76.35, Tulsa County, Oklahoma",99896,12696
1400000US40143007636,40143007636,"Census Tract 76.36, Tulsa County, Oklahoma",73750,11466
1400000US40143007637,40143007637,"Census Tract 76.37, Tulsa County, Oklahoma",152330,17076
1400000US40143007638,40143007638,"Census Tract 76.38, Tulsa County, Oklahoma",141818,14476
1400000US40143007639,40143007639,"Census Tract 76.39, Tulsa County, Oklahoma",75026,7288
1400000US40143007641,40143007641,"Census Tract 76.41, Tulsa County, Oklahoma",25853,3093
1400000US40143007642,40143007642,"Census Tract 76.42, Tulsa County, Oklahoma",36350,5173
1400000US40143007701,40143007701,"Census Tract 77.01, Tulsa County, Oklahoma",60947,3318
1400000US40143007702,40143007702,"Census Tract 77.02, Tulsa County, Oklahoma",61961,8508
1400000US40143007801,40143007801,"Census Tract 78.01, Tulsa County, Oklahoma",51569,5569
1400000US40143007802,40143007802,"Census Tract 78.02, Tulsa County, Oklahoma",66726,5033
1400000US40143007900,40143007900,"Census Tract 79, Tulsa County, Oklahoma",22899,4817
1400000US40143008001,40143008001,"Census Tract 80.01, Tulsa County, Oklahoma",13492,1989
1400000US40143008002,40143008002,"Census Tract 80.02, Tulsa County, Oklahoma",27643,2814
1400000US40143008200,40143008200,"Census Tract 82, Tulsa County, Oklahoma",36864,2766
1400000US40143008300,40143008300,"Census Tract 83, Tulsa County, Oklahoma",28026,6717
1400000US40143008400,40143008400,"Census Tract 84, Tulsa County, Oklahoma",44491,4370
1400000US40143008501,40143008501,"Census Tract 85.01, Tulsa County, Oklahoma",38042,6062
1400000US40143008502,40143008502,"Census Tract 85.02, Tulsa County, Oklahoma",49023,7385
1400000US40143008600,40143008600,"Census Tract 86, Tulsa County, Oklahoma",34538,4174
1400000US40143008700,40143008700,"Census Tract 87, Tulsa County, Oklahoma",52469,5328
1400000US40143008800,40143008800,"Census Tract 88, Tulsa County, Oklahoma",21969,3679
1400000US40143008900,40143008900,"Census Tract 89, Tulsa County, Oklahoma",38835,6878
1400000US40143009003,40143009003,"Census Tract 90.03, Tulsa County, Oklahoma",58117,5859
1400000US40143009004,40143009004,"Census Tract 90.04, Tulsa County, Oklahoma",32672,4777
1400000US40143009006,40143009006,"Census Tract 90.06, Tulsa County, Oklahoma",46300,2957
1400000US40143009007,40143009007,"Census Tract 90.07, Tulsa County, Oklahoma",47581,6156
1400000US40143009008,40143009008,"Census Tract 90.08, Tulsa County, Oklahoma",24357,3183
1400000US40143009009,40143009009,"Census Tract 90.09, Tulsa County, Oklahoma",89118,8460
1400000US40143009101,40143009101,"Census Tract 91.01, Tulsa County, Oklahoma",24583,4437
1400000US40143009104,40143009104,"Census Tract 91.04, Tulsa County, Oklahoma",35703,4016
1400000US40143009200,40143009200,"Census Tract 92, Tulsa County, Oklahoma",48804,9302
1400000US40143009300,40143009300,"Census Tract 93, Tulsa County, Oklahoma",33833,3080
1400000US40143009401,40143009401,"Census Tract 94.01, Tulsa County, Oklahoma",57348,4623
1400000US40143009402,40143009402,"Census Tract 94.02, Tulsa County, Oklahoma",60656,5858
1400000US40143009500,40143009500,"Census Tract 95, Tulsa County, Oklahoma",53648,7045
1400000US40143011100,40143011100,"Census Tract 111, Tulsa County, Oklahoma",39911,18942
1400000US40145030101,40145030101,"Census Tract 301.01, Wagoner County, Oklahoma",33529,3845
1400000US40145030102,40145030102,"Census Tract 301.02, Wagoner County, Oklahoma",38843,7887
1400000US40145030201,40145030201,"Census Tract 302.01, Wagoner County, Oklahoma",40108,4890
1400000US40145030202,40145030202,"Census Tract 302.02, Wagoner County, Oklahoma",41391,2886
1400000US40145030300,40145030300,"Census Tract 303, Wagoner County, Oklahoma",39659,7419
1400000US40145030402,40145030402,"Census Tract 304.02, Wagoner County, Oklahoma",60863,9136
1400000US40145030403,40145030403,"Census Tract 304.03, Wagoner County, Oklahoma",49960,6949
1400000US40145030405,40145030405,"Census Tract 304.05, Wagoner County, Oklahoma",76481,6098
1400000US40145030406,40145030406,"Census Tract 304.06, Wagoner County, Oklahoma",71349,7382
1400000US40145030502,40145030502,"Census Tract 305.02, Wagoner County, Oklahoma",56563,10297
1400000US40145030505,40145030505,"Census Tract 305.05, Wagoner County, Oklahoma",63594,8487
1400000US40145030506,40145030506,"Census Tract 305.06, Wagoner County, Oklahoma",54519,7380
1400000US40145030507,40145030507,"Census Tract 305.07, Wagoner County, Oklahoma",40121,3092
1400000US40145030508,40145030508,"Census Tract 305.08, Wagoner County, Oklahoma",91029,6177
1400000US40145030509,40145030509,"Census Tract 305.09, Wagoner County, Oklahoma",85347,8787
1400000US40145030510,40145030510,"Census Tract 305.10, Wagoner County, Oklahoma",66797,4560
1400000US40145030511,40145030511,"Census Tract 305.11, Wagoner County, Oklahoma",88295,10445
1400000US40145030512,40145030512,"Census Tract 305.12, Wagoner County, Oklahoma",72266,12313
1400000US40145030601,40145030601,"Census Tract 306.01, Wagoner County, Oklahoma",65570,3834
1400000US40145030602,40145030602,"Census Tract 306.02, Wagoner County, Oklahoma",46473,3536
1400000US40145030798,40145030798,"Census Tract 307.98, Wagoner County, Oklahoma",40040,8107
1400000US40145030800,40145030800,"Census Tract 308, Wagoner County, Oklahoma",61676,9278
1400000US40147000100,40147000100,"Census Tract 1, Washington County, Oklahoma",32335,3061
1400000US40147000200,40147000200,"Census Tract 2, Washington County, Oklahoma",22660,2680
1400000US40147000300,40147000300,"Census Tract 3, Washington County, Oklahoma",30655,6909
1400000US40147000400,40147000400,"Census Tract 4, Washington County, Oklahoma",46026,4658
1400000US40147000500,40147000500,"Census Tract 5, Washington County, Oklahoma",51540,5770
1400000US40147000600,40147000600,"Census Tract 6, Washington County, Oklahoma",61214,10133
1400000US40147000700,40147000700,"Census Tract 7, Washington County, Oklahoma",71157,14840
1400000US40147000800,40147000800,"Census Tract 8, Washington County, Oklahoma",49702,10387
1400000US40147000900,40147000900,"Census Tract 9, Washington County, Oklahoma",26977,4608
1400000US40147001000,40147001000,"Census Tract 10, Washington County, Oklahoma",49600,5869
1400000US40147001100,40147001100,"Census Tract 11, Washington County, Oklahoma",37642,6560
1400000US40147001200,40147001200,"Census Tract 12, Washington County, Oklahoma",78750,16761
1400000US40147001300,40147001300,"Census Tract 13, Washington County, Oklahoma",50811,3614
1400000US40149964900,40149964900,"Census Tract 9649, Washita County, Oklahoma",47653,3803
1400000US40149965000,40149965000,"Census Tract 9650, Washita County, Oklahoma",44236,6758
1400000US40149965100,40149965100,"Census Tract 9651, Washita County, Oklahoma",46813,9025
1400000US40149965400,40149965400,"Census Tract 9654, Washita County, Oklahoma",49632,9275
1400000US40151954200,40151954200,"Census Tract 9542, Woods County, Oklahoma",55592,6947
1400000US40151954300,40151954300,"Census Tract 9543, Woods County, Oklahoma",38359,11829
1400000US40151954400,40151954400,"Census Tract 9544, Woods County, Oklahoma",58304,10090
1400000US40153953100,40153953100,"Census Tract 9531, Woodward County, Oklahoma",51912,9341
1400000US40153953200,40153953200,"Census Tract 9532, Woodward County, Oklahoma",55099,12686
1400000US40153953300,40153953300,"Census Tract 9533, Woodward County, Oklahoma",42328,14101
1400000US40153953400,40153953400,"Census Tract 9534, Woodward County, Oklahoma",45706,6197
1400000US40153953500,40153953500,"Census Tract 9535, Woodward County, Oklahoma",65250,12521
