time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1984-03-05T03:33:52.000Z,8.145,123.754,655,7.3,ms,494,,,,centennial,centennial19840305033352,2014-03-18T00:15:52.663Z,"Mindanao, Philippines",earthquake
1984-02-07T21:33:21.000Z,-9.965,160.568,8.5,7.6,ms,417,,,,centennial,centennial19840207213321,2014-03-18T00:14:14.172Z,"Solomon Islands",earthquake
1984-01-01T09:03:41.000Z,33.655,136.794,386.2,7.2,ms,506,,,,centennial,centennial19840101090341,2014-03-18T00:13:01.348Z,"near the south coast of western Honshu, Japan",earthquake
1983-12-30T23:52:41.000Z,36.386,70.712,214.7,7.4,ms,491,,,,centennial,centennial19831230235241,2014-03-18T00:12:42.475Z,"Hindu Kush region, Afghanistan",earthquake
1983-12-02T03:09:03.000Z,14.056,-91.913,35,7,ms,320,,,,centennial,centennial19831202030903,2014-03-18T00:10:07.865Z,"offshore Guatemala",earthquake
1983-11-30T17:46:02.000Z,-6.84,72.062,10.4,7.7,ms,501,,,,centennial,centennial19831130174602,2014-03-17T17:35:23.634Z,"Chagos Archipelago region",earthquake
1983-11-24T05:30:37.000Z,-7.512,128.108,195.5,7.4,ms,363,,,,centennial,centennial19831124053037,2014-03-18T00:09:42.736Z,"Kepulauan Barat Daya, Indonesia",earthquake
1983-10-28T14:06:09.000Z,44.077,-113.802,16,7,ms,421,,,,centennial,centennial19831028140609,2014-04-07T20:20:23.867Z,"southern Idaho",earthquake
1983-10-22T04:21:34.000Z,-60.685,-25.495,4.6,7.1,ms,187,,,,centennial,centennial19831022042134,2013-07-09T19:07:57.000Z,"South Sandwich Islands region",earthquake
1983-10-04T18:52:15.000Z,-26.541,-70.504,24.2,7.7,ms,285,,,,centennial,centennial19831004185215,2014-03-18T00:04:38.623Z,"Atacama, Chile",earthquake
1983-08-17T10:55:58.000Z,55.786,161.317,92.7,7,ms,523,,,,centennial,centennial19830817105558,2014-03-18T00:00:44.372Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
1983-07-11T12:56:29.000Z,-60.919,-53.121,8.7,7,ms,282,,,,centennial,centennial19830711125629,2013-07-09T19:07:56.000Z,"South Shetland Islands",earthquake
1983-05-26T02:59:59.000Z,40.473,139.092,15.1,7.7,ms,504,,,,centennial,centennial19830526025959,2014-03-17T23:54:17.286Z,"near the west coast of Honshu, Japan",earthquake
1983-04-12T12:07:58.000Z,-4.847,-78.091,126,7,ms,378,,,,centennial,centennial19830412120758,2014-03-17T23:51:04.366Z,"Peru-Ecuador border region",earthquake
1983-04-04T02:51:37.000Z,5.72,94.689,93.7,7,ms,516,,,,centennial,centennial19830404025137,2014-03-17T23:49:54.809Z,"northern Sumatra, Indonesia",earthquake
1983-04-03T02:50:04.000Z,8.716,-83.129,57,7.5,ms,335,,,,centennial,centennial19830403025004,2014-03-17T23:49:21.931Z,"Costa Rica",earthquake
1983-03-18T09:05:51.000Z,-4.886,153.586,90.7,7.7,ms,376,,,,centennial,centennial19830318090551,2014-03-17T17:33:14.806Z,"New Ireland region, Papua New Guinea",earthquake
1983-01-26T16:02:21.000Z,-30.45,-179.214,230,7,ms,451,,,,centennial,centennial19830126160221,2013-07-09T19:07:56.000Z,"Kermadec Islands region",earthquake
1982-12-19T17:43:57.000Z,-24.194,-175.576,32.9,7.5,ms,177,,,,centennial,centennial19821219174357,2013-07-09T19:07:55.000Z,"south of Tonga",earthquake
1982-08-05T20:32:51.000Z,-12.475,166.192,8.6,7,ms,241,,,,centennial,centennial19820805203251,2014-03-17T17:31:42.820Z,"Santa Cruz Islands",earthquake
1982-07-23T14:23:53.000Z,36.302,141.778,24,7,ms,369,,,,centennial,centennial19820723142353,2014-03-17T23:36:27.125Z,"near the east coast of Honshu, Japan",earthquake
1982-07-07T10:43:05.000Z,-51.303,160.668,15,7.2,ms,323,,,,centennial,centennial19820707104305,2013-07-09T19:07:55.000Z,"north of Macquarie Island",earthquake
1982-06-30T01:57:34.000Z,44.721,151.116,19.8,7.1,ms,451,,,,centennial,centennial19820630015734,2013-07-09T19:07:55.000Z,"east of the Kuril Islands",earthquake
1982-06-22T04:18:42.000Z,-7.364,126.051,460,7.5,ms,301,,,,centennial,centennial19820622041842,2014-03-17T23:35:58.957Z,"Kepulauan Barat Daya, Indonesia",earthquake
1982-06-19T06:21:58.000Z,13.338,-89.313,72.8,7.3,ms,358,,,,centennial,centennial19820619062158,2014-04-01T23:33:27.173Z,"offshore El Salvador",earthquake
1982-05-07T05:38:36.000Z,-60.703,-20.967,11.3,7,ms,138,,,,centennial,centennial19820507053836,2013-07-09T19:07:55.000Z,"east of the South Sandwich Islands",earthquake
1982-01-11T06:10:06.000Z,13.833,124.337,31.7,7.1,ms,321,,,,centennial,centennial19820111061006,2014-03-17T23:28:19.996Z,"Catanduanes, Philippines",earthquake
1982-01-03T14:09:53.000Z,-0.987,-21.869,19.5,7.1,ms,297,,,,centennial,centennial19820103140953,2013-07-09T19:07:54.000Z,"central Mid-Atlantic Ridge",earthquake
1981-12-26T17:05:31.000Z,-29.936,-177.655,21.4,7.1,ms,331,,,,centennial,centennial19811226170531,2013-07-09T19:07:54.000Z,"Kermadec Islands, New Zealand",earthquake
1981-11-07T03:29:52.000Z,-32.232,-71.382,63.9,7,ms,285,,,,centennial,centennial19811107032952,2014-03-17T23:26:16.024Z,"Valparaiso, Chile",earthquake
1981-10-25T03:22:15.000Z,18.122,-101.996,20.3,7.2,ms,229,,,,centennial,centennial19811025032215,2014-04-07T20:17:31.761Z,"Guerrero, Mexico",earthquake
1981-10-16T03:25:43.000Z,-33.196,-73.054,31.7,7.1,ms,278,,,,centennial,centennial19811016032543,2014-03-17T17:29:57.263Z,"off the coast of Valparaiso, Chile",earthquake
1981-09-01T09:29:31.000Z,-15.111,-173.021,17.1,7.5,ms,258,,,,centennial,centennial19810901092931,2014-03-17T23:22:39.684Z,"Tonga",earthquake
1981-07-28T17:22:24.000Z,29.986,57.772,13.7,7.3,ms,293,,,,centennial,centennial19810728172224,2014-03-20T17:20:33.784Z,"southern Iran",earthquake
1981-07-15T07:59:08.000Z,-17.272,167.689,11.3,7.1,ms,148,,,,centennial,centennial19810715075908,2014-03-17T23:21:23.283Z,"Vanuatu",earthquake
1981-07-06T03:08:25.000Z,-22.25,171.814,30,7.6,ms,295,,,,centennial,centennial19810706030825,2013-07-09T19:07:54.000Z,"southeast of the Loyalty Islands",earthquake
1981-05-25T05:25:12.000Z,-48.716,164.654,10.7,7.6,ms,273,,,,centennial,centennial19810525052512,2013-07-09T19:07:53.000Z,"off the west coast of the South Island of New Zealand",earthquake
1981-01-30T08:52:46.000Z,51.835,176.184,36.7,7,ms,461,,,,centennial,centennial19810130085246,2013-07-09T19:07:53.000Z,"Rat Islands, Aleutian Islands, Alaska",earthquake
1981-01-18T18:17:27.000Z,38.712,142.795,45.9,7,ms,327,,,,centennial,centennial19810118181727,2014-03-17T23:13:40.082Z,"near the east coast of Honshu, Japan",earthquake
1980-11-08T10:27:35.000Z,41.11,-124.3,17.3,7.3,ms,351,,,,centennial,centennial19801108102735,2014-04-07T20:14:49.183Z,"offshore Northern California",earthquake
1980-10-25T11:00:07.000Z,-21.94,170.054,38.4,7.5,ms,136,,,,centennial,centennial19801025110007,2013-07-09T19:07:53.000Z,"southeast of the Loyalty Islands",earthquake
1980-10-25T07:00:08.000Z,-22.023,170.135,24.5,7.1,ms,129,,,,centennial,centennial19801025070008,2013-07-09T19:07:53.000Z,"southeast of the Loyalty Islands",earthquake
1980-10-24T14:53:35.000Z,18.176,-98.235,64.8,7.2,ms,318,,,,centennial,centennial19801024145335,2014-04-07T20:13:58.469Z,"Puebla, Mexico",earthquake
1980-10-10T12:25:25.000Z,36.141,1.401,12.4,7.1,ms,248,,,,centennial,centennial19801010122525,2014-03-20T17:13:25.056Z,"northern Algeria",earthquake
1980-07-17T19:42:24.000Z,-12.481,166.004,32.3,7.8,ms,184,,,,centennial,centennial19800717194224,2014-03-17T23:02:50.171Z,"Santa Cruz Islands",earthquake
1980-07-16T19:56:48.000Z,-4.434,143.579,86.3,7.3,ms,313,,,,centennial,centennial19800716195648,2014-03-17T23:02:28.113Z,"New Guinea, Papua New Guinea",earthquake
1980-07-08T23:19:24.000Z,-12.485,166.482,55.7,7.5,ms,226,,,,centennial,centennial19800708231924,2014-03-17T17:27:10.218Z,"Santa Cruz Islands",earthquake
1980-04-13T18:04:40.000Z,-23.593,-177.224,148.7,7.6,ms,370,,,,centennial,centennial19800413180440,2013-07-09T19:07:52.000Z,"south of the Fiji Islands",earthquake
1980-03-24T03:59:53.000Z,52.946,-167.712,34.7,7,ms,455,,,,centennial,centennial19800324035953,2014-03-17T17:26:10.183Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
1980-03-08T22:12:12.000Z,-22.638,171.452,40.7,7.2,ms,211,,,,centennial,centennial19800308221212,2013-07-09T19:07:52.000Z,"southeast of the Loyalty Islands",earthquake
1980-02-23T05:51:04.000Z,43.592,146.678,37.3,7.1,ms,421,,,,centennial,centennial19800223055104,2014-03-17T22:54:21.781Z,"Kuril Islands",earthquake
1980-01-02T20:58:43.000Z,5.985,126.153,38.2,7,ms,250,,,,centennial,centennial19800102205843,2014-03-17T22:51:48.189Z,"Mindanao, Philippines",earthquake
1979-12-12T07:59:04.000Z,1.602,-79.363,24.3,8.1,ms,252,,,,centennial,centennial19791212075904,2014-03-20T17:11:58.545Z,"near the coast of Ecuador",earthquake
1979-11-27T17:10:34.000Z,34.058,59.758,6.9,7.1,ms,282,,,,centennial,centennial19791127171034,2014-04-07T20:09:02.136Z,"northeastern Iran",earthquake
1979-11-23T23:40:31.000Z,4.794,-76.188,107.8,7.2,ms,341,,,,centennial,centennial19791123234031,2014-03-17T22:48:55.408Z,"Colombia",earthquake
1979-10-23T09:51:08.000Z,-10.635,161.352,21.7,7,ms,237,,,,centennial,centennial19791023095108,2014-03-17T22:45:04.125Z,"Solomon Islands",earthquake
1979-10-17T05:43:03.000Z,18.518,145.413,590,7,ms,272,,,,centennial,centennial19791017054303,2014-03-17T22:44:16.129Z,"Pagan region, Northern Mariana Islands",earthquake
1979-10-12T10:25:19.000Z,-46.693,165.825,6.5,7.3,ms,272,,,,centennial,centennial19791012102519,2014-03-17T17:24:48.563Z,"off the west coast of the South Island of New Zealand",earthquake
1979-09-12T05:17:56.000Z,-1.686,135.969,20.4,7.5,ms,241,,,,centennial,centennial19790912051756,2014-03-17T22:42:05.841Z,"Biak region, Indonesia",earthquake
1979-07-24T19:31:18.000Z,-11.186,107.634,12.5,7,ms,289,,,,centennial,centennial19790724193118,2013-07-09T19:07:51.000Z,"south of Java, Indonesia",earthquake
1979-05-01T13:03:40.000Z,-21.264,169.874,94.6,7.4,ms,247,,,,centennial,centennial19790501130340,2014-03-17T17:23:38.684Z,"southeast of the Loyalty Islands",earthquake
1979-04-15T06:19:44.000Z,42.001,19.153,15,7,ms,269,,,,centennial,centennial19790415061944,2014-03-20T17:10:37.071Z,"Montenegro-Albania border region",earthquake
1979-04-10T01:42:23.000Z,2.987,126.965,39.5,7,ms,281,,,,centennial,centennial19790410014223,2014-03-17T22:32:47.545Z,"Molucca Sea",earthquake
1979-03-14T11:07:14.000Z,17.759,-101.223,24.4,7.5,ms,281,,,,centennial,centennial19790314110714,2014-03-17T22:30:57.715Z,"Guerrero, Mexico",earthquake
1979-02-28T21:27:08.000Z,60.657,-141.658,24.1,7.5,ms,388,,,,centennial,centennial19790228212708,2014-04-07T20:05:47.784Z,"Southern Alaska",earthquake
1979-02-16T10:08:54.000Z,-16.538,-72.553,55.4,7.2,ms,328,,,,centennial,centennial19790216100854,2014-03-17T22:29:59.458Z,"near the coast of southern Peru",earthquake
1979-02-16T10:08:53.000Z,-16.537,-72.553,55.1,7.1,,,,,,atlas,atlas19790216100853,2014-04-07T20:05:14.360Z,"near the coast of southern Peru",earthquake
1978-12-23T11:23:14.000Z,23.226,122.024,41.6,7,ms,394,,,,centennial,centennial19781223112314,2014-03-17T22:27:55.486Z,"Taiwan region",earthquake
1978-12-06T14:02:08.000Z,44.557,146.588,145,7.8,ms,416,,,,centennial,centennial19781206140208,2014-03-17T17:22:37.850Z,"Kuril Islands",earthquake
1978-11-29T19:52:50.000Z,16.01,-96.602,24.4,7.8,ms,308,,,,centennial,centennial19781129195250,2014-04-07T20:04:37.209Z,"Oaxaca, Mexico",earthquake
1978-11-05T22:02:10.000Z,-11.127,162.209,43.3,7,ms,244,,,,centennial,centennial19781105220210,2014-03-17T22:24:44.761Z,"Solomon Islands",earthquake
1978-11-04T22:29:25.000Z,-11.333,162.244,41.6,7,ms,150,,,,centennial,centennial19781104222925,2014-03-17T22:24:21.474Z,"Solomon Islands",earthquake
1978-09-16T15:35:53.000Z,33.238,57.382,2.8,7.4,ms,256,,,,centennial,centennial19780916153553,2014-03-20T17:08:26.823Z,"eastern Iran",earthquake
1978-08-23T00:38:30.000Z,10.223,-85.204,25,7,ms,318,,,,centennial,centennial19780823003830,2014-03-17T22:19:38.512Z,"Costa Rica",earthquake
1978-07-23T14:42:41.000Z,22.24,121.418,37.8,7.3,ms,380,,,,centennial,centennial19780723144241,2014-03-17T22:17:53.057Z,"Taiwan region",earthquake
1978-06-17T15:11:30.000Z,-17.103,-172.167,3.1,7,ms,299,,,,centennial,centennial19780617151130,2013-07-09T19:07:49.000Z,"Tonga region",earthquake
1978-06-14T12:32:36.000Z,8.286,122.394,31.9,7,ms,283,,,,centennial,centennial19780614123236,2014-03-17T22:15:09.485Z,"Mindanao, Philippines",earthquake
1978-06-12T08:14:29.000Z,38.223,142.022,52.7,7.7,ms,397,,,,centennial,centennial19780612081429,2014-03-20T17:07:12.361Z,"near the east coast of Honshu, Japan",earthquake
1978-03-24T19:47:49.000Z,44.232,148.924,12.2,7.5,ms,379,,,,centennial,centennial19780324194749,2014-03-17T17:20:48.951Z,"Kuril Islands",earthquake
1978-03-23T03:15:20.000Z,44.983,148.523,23.1,7.6,ms,156,,,,centennial,centennial19780323031520,2014-03-17T17:20:46.860Z,"Kuril Islands",earthquake
1978-03-23T03:14:21.000Z,44.358,149.118,7.4,7.5,ms,332,,,,centennial,centennial19780323031421,2014-03-17T17:20:45.882Z,"Kuril Islands",earthquake
1978-03-23T00:31:01.000Z,44.292,148.948,27.9,7.1,ms,411,,,,centennial,centennial19780323003101,2014-03-17T17:20:44.884Z,"Kuril Islands",earthquake
1978-03-07T02:48:48.000Z,31.945,137.46,442.2,7.1,ms,138,,,,centennial,centennial19780307024848,2013-07-09T19:07:48.000Z,"Izu Islands, Japan region",earthquake
1978-02-09T21:35:20.000Z,-30.564,-177.517,89.3,7,ms,168,,,,centennial,centennial19780209213520,2013-07-09T19:07:48.000Z,"Kermadec Islands, New Zealand",earthquake
1977-11-23T09:26:26.000Z,-31.08,-67.778,17.1,7.5,ms,241,,,,centennial,centennial19771123092626,2014-03-20T17:03:16.647Z,"San Juan, Argentina",earthquake
1977-10-17T17:26:41.000Z,-27.991,173.211,32.3,7,ms,303,,,,centennial,centennial19771017172641,2013-07-09T19:07:48.000Z,"north of New Zealand",earthquake
1977-10-10T11:53:51.000Z,-25.848,-175.284,8.3,7.3,ms,336,,,,centennial,centennial19771010115351,2013-07-09T19:07:48.000Z,"south of Tonga",earthquake
1977-08-27T07:12:26.000Z,-8.137,125.326,44.4,7.1,ms,234,,,,centennial,centennial19770827071226,2014-03-17T21:57:16.186Z,"East Timor region",earthquake
1977-08-26T19:50:00.000Z,-59.566,-20.512,11.6,7.2,ms,199,,,,centennial,centennial19770826195000,2013-07-09T19:07:48.000Z,"east of the South Sandwich Islands",earthquake
1977-08-19T06:08:54.000Z,-11.125,118.38,20.9,8.3,ms,279,,,,centennial,centennial19770819060854,2014-03-17T17:19:15.904Z,"south of Sumbawa, Indonesia",earthquake
1977-07-29T11:15:42.000Z,-8.038,155.584,1.5,7.2,ms,321,,,,centennial,centennial19770729111542,2014-03-17T21:55:47.775Z,"Solomon Islands",earthquake
1977-06-22T12:08:34.000Z,-22.908,-175.749,64.2,8.1,ms,377,,,,centennial,centennial19770622120834,2014-03-17T17:18:59.717Z,"Tonga region",earthquake
1977-04-21T04:24:12.000Z,-10.007,160.811,43.4,7.4,ms,319,,,,centennial,centennial19770421042412,2014-03-17T21:52:11.114Z,"Solomon Islands",earthquake
1977-04-20T23:49:12.000Z,-9.571,160.652,16.4,7.1,ms,76,,,,centennial,centennial19770420234912,2014-03-17T21:51:44.102Z,"Solomon Islands",earthquake
1977-04-20T23:42:54.000Z,-9.902,160.455,39.4,7.3,ms,244,,,,centennial,centennial19770420234254,2014-03-17T21:51:29.503Z,"Solomon Islands",earthquake
1977-04-02T07:15:21.000Z,-16.772,-171.942,16,7.3,ms,303,,,,centennial,centennial19770402071521,2014-03-17T17:18:16.992Z,"Samoa Islands region",earthquake
1977-03-18T21:43:54.000Z,16.749,122.273,42.5,7.3,ms,373,,,,centennial,centennial19770318214354,2014-03-17T21:48:25.629Z,"Luzon, Philippines",earthquake
1977-03-04T19:21:55.000Z,45.777,26.704,88.6,7.5,ms,254,,,,centennial,centennial19770304192155,2014-03-03T19:33:28.010Z,"Romania",earthquake
1976-11-30T00:40:58.000Z,-20.548,-68.874,74.4,7.6,ms,295,,,,centennial,centennial19761130004058,2014-03-17T21:43:21.516Z,"Tarapaca, Chile",earthquake
1976-11-24T12:22:17.000Z,39.083,44.03,9.2,7,ms,236,,,,centennial,centennial19761124122217,2014-03-20T17:02:15.428Z,"Turkey-Iran border region",earthquake
1976-08-17T04:19:28.000Z,7.259,122.959,20.4,7.1,ms,255,,,,centennial,centennial19760817041928,2014-03-17T21:35:59.965Z,"Mindanao, Philippines",earthquake
1976-08-16T16:11:11.000Z,6.292,124.091,58.5,8,ms,250,,,,centennial,centennial19760816161111,2014-03-03T19:32:16.611Z,"Mindanao, Philippines",earthquake
1976-07-28T10:45:35.000Z,39.722,118.36,17.9,7,ms,392,,,,centennial,centennial19760728104535,2014-03-17T21:34:00.927Z,"Hebei, China",earthquake
1976-07-27T19:42:55.000Z,39.605,117.889,16.9,7.6,ms,359,,,,centennial,centennial19760727194255,2014-03-26T20:13:02.285Z,"Tianjin-Hebei border region, China",earthquake
1976-07-11T20:41:51.000Z,7.374,-78.07,17.2,7.3,ms,329,,,,centennial,centennial19760711204151,2014-03-17T21:32:03.067Z,"Panama",earthquake
1976-06-25T19:18:54.000Z,-4.524,140.104,2.8,7.2,ms,218,,,,centennial,centennial19760625191854,2014-03-20T16:59:36.409Z,"Papua, Indonesia",earthquake
1976-06-20T20:53:12.000Z,3.437,96.254,15.3,7,ms,361,,,,centennial,centennial19760620205312,2014-03-17T21:30:10.817Z,"northern Sumatra, Indonesia",earthquake
1976-06-03T16:44:40.000Z,-5.093,153.58,79.2,7.2,ms,260,,,,centennial,centennial19760603164440,2014-03-17T21:28:18.937Z,"New Ireland region, Papua New Guinea",earthquake
1976-05-05T04:52:55.000Z,-29.845,-177.639,58.5,7.1,ms,314,,,,centennial,centennial19760505045255,2013-07-09T19:07:45.000Z,"Kermadec Islands, New Zealand",earthquake
1976-03-24T04:46:05.000Z,-29.875,-177.695,28.4,7.1,ms,338,,,,centennial,centennial19760324044605,2013-07-09T19:07:45.000Z,"Kermadec Islands, New Zealand",earthquake
1976-02-04T09:01:46.000Z,15.298,-89.145,12.7,7.5,ms,252,,,,centennial,centennial19760204090146,2014-03-20T16:55:07.896Z,"Guatemala",earthquake
1976-01-21T10:05:25.000Z,44.78,149.144,37.6,7.2,ms,395,,,,centennial,centennial19760121100525,2014-03-17T17:14:39.947Z,"Kuril Islands",earthquake
1976-01-14T16:47:37.000Z,-29.112,-177.396,35.8,7.9,ms,177,,,,centennial,centennial19760114164737,2014-03-17T17:14:35.160Z,"Kermadec Islands, New Zealand",earthquake
1976-01-14T15:56:34.000Z,-29.212,-177.635,42.2,7.8,ms,129,,,,centennial,centennial19760114155634,2014-03-17T17:14:34.185Z,"Kermadec Islands, New Zealand",earthquake
1976-01-01T01:29:39.000Z,-28.711,-177.426,49.2,7.3,ms,317,,,,centennial,centennial19760101012939,2013-07-09T19:07:45.000Z,"Kermadec Islands region",earthquake
1975-12-26T15:56:38.000Z,-16.241,-172.364,15,7.7,mw,257,,,,centennial,centennial19751226155638,2014-03-17T17:14:24.792Z,"Samoa Islands region",earthquake
1975-11-29T14:47:40.000Z,19.452,-155.034,2.1,7.5,mw,177,,,,centennial,centennial19751129144740,2014-04-01T23:19:39.706Z,"Hawaii region, Hawaii",earthquake
1975-11-01T01:17:34.000Z,13.85,144.811,108,7.1,mb,219,,,,centennial,centennial19751101011734,2014-03-17T21:14:01.662Z,"Guam region",earthquake
1975-10-31T08:28:04.000Z,12.537,125.999,51.1,7.5,mw,302,,,,centennial,centennial19751031082804,2014-03-17T21:13:46.732Z,"Samar, Philippines",earthquake
1975-10-11T14:35:17.000Z,-24.906,-175.111,20.8,7.4,mw,294,,,,centennial,centennial19751011143517,2013-07-09T19:07:44.000Z,"south of Tonga",earthquake
1975-10-01T03:30:01.000Z,-4.862,102.15,38.2,7,ms,301,,,,centennial,centennial19751001033001,2014-03-17T21:11:26.162Z,"southern Sumatra, Indonesia",earthquake
1975-07-20T19:54:29.000Z,-7.083,155.212,45.3,7.3,mw,209,,,,centennial,centennial19750720195429,2014-03-17T21:07:39.503Z,"Solomon Islands",earthquake
1975-07-20T14:37:42.000Z,-6.612,155.095,61.1,7.5,mb,221,,,,centennial,centennial19750720143742,2014-03-17T17:13:24.082Z,"Bougainville region, Papua New Guinea",earthquake
1975-06-29T10:37:41.000Z,38.731,130.086,555.8,7.1,ms,369,,,,centennial,centennial19750629103741,2014-03-17T21:06:42.729Z,"Sea of Japan",earthquake
1975-06-10T13:47:19.000Z,43.128,147.651,31.3,7,ms,231,,,,centennial,centennial19750610134719,2014-03-17T21:05:49.729Z,"Kuril Islands",earthquake
1975-05-26T09:11:48.000Z,35.971,-17.646,4.2,7.9,mw,324,,,,centennial,centennial19750526091148,2014-03-17T17:12:55.773Z,"Azores-Cape St. Vincent Ridge",earthquake
1975-05-10T14:27:43.000Z,-38.214,-73.001,29.5,7.7,mw,241,,,,centennial,centennial19750510142743,2014-03-17T21:03:46.489Z,"Araucania, Chile",earthquake
1975-02-04T11:36:07.000Z,40.665,122.646,15.8,7,mw,313,,,,centennial,centennial19750204113607,2014-03-20T16:54:11.387Z,"Liaoning, China",earthquake
1975-02-02T08:43:41.000Z,53.033,173.594,13.1,7.1,mw,311,,,,centennial,centennial19750202084341,2014-03-17T17:12:19.298Z,"Near Islands, Aleutian Islands, Alaska",earthquake
1974-11-29T22:05:24.000Z,30.68,138.357,424,7.1,ms,320,,,,centennial,centennial19741129220524,2013-07-09T19:07:43.000Z,"Izu Islands, Japan region",earthquake
1974-11-09T12:59:52.000Z,-12.525,-77.632,9.3,7.2,,,,,,atlas,atlas19741109125952,2014-04-07T19:56:05.724Z,"near the coast of central Peru",earthquake
1974-11-09T12:59:51.000Z,-12.526,-77.633,7.2,7.1,mw,212,,,,centennial,centennial19741109125951,2014-03-17T20:54:07.199Z,"near the coast of central Peru",earthquake
1974-10-23T06:14:54.000Z,-8.446,154.142,35.1,7.1,mw,203,,,,centennial,centennial19741023061454,2013-07-09T19:07:43.000Z,"D'Entrecasteaux Islands region",earthquake
1974-10-03T14:21:34.000Z,-12.253,-77.523,35.8,8.1,mw,231,,,,centennial,centennial19741003142134,2014-04-07T19:55:25.804Z,"near the coast of central Peru",earthquake
1974-08-18T10:44:10.000Z,-38.432,-73.462,8.7,7.1,ms,201,,,,centennial,centennial19740818104410,2014-03-17T20:50:26.118Z,"Araucania, Chile",earthquake
1974-08-11T01:13:56.000Z,39.377,73.8,2.8,7.1,mw,292,,,,centennial,centennial19740811011356,2014-03-17T20:49:29.604Z,"Kyrgyzstan-Tajikistan-Xinjiang border region",earthquake
1974-07-30T05:12:41.000Z,36.369,70.734,210.2,7.1,mb,315,,,,centennial,centennial19740730051241,2014-03-17T20:49:07.812Z,"Hindu Kush region, Afghanistan",earthquake
1974-07-13T01:18:23.000Z,7.737,-77.631,3.8,7.3,,,,,,atlas,atlas19740713011823,2014-04-07T19:54:50.613Z,"Panama-Colombia border region",earthquake
1974-07-13T01:18:22.000Z,7.737,-77.63,3,7.2,mw,306,,,,centennial,centennial19740713011822,2014-03-17T20:48:29.870Z,"Panama-Colombia border region",earthquake
1974-07-04T19:30:42.000Z,45.185,93.938,15.8,7.3,uk,274,,,,centennial,centennial19740704193042,2014-03-17T20:47:40.409Z,"western Mongolia",earthquake
1974-07-02T23:26:23.000Z,-29.152,-175.817,3.7,7.4,mw,315,,,,centennial,centennial19740702232623,2013-07-09T19:07:42.000Z,"Kermadec Islands region",earthquake
1974-05-08T23:33:28.000Z,34.571,138.77,11.9,7,uk,307,,,,centennial,centennial19740508233328,2014-04-07T19:54:00.952Z,"near the south coast of Honshu, Japan",earthquake
1974-03-23T14:28:34.000Z,-24.02,179.955,519.8,7,ms,319,,,,centennial,centennial19740323142834,2013-07-09T19:07:42.000Z,"south of the Fiji Islands",earthquake
1974-02-01T03:12:35.000Z,-7.212,155.735,34.6,7.4,mw,213,,,,centennial,centennial19740201031235,2014-03-17T20:41:05.408Z,"Solomon Islands",earthquake
1974-01-31T23:30:07.000Z,-7.404,155.946,35.8,7.3,mw,246,,,,centennial,centennial19740131233007,2014-03-17T20:40:22.256Z,"Solomon Islands",earthquake
1974-01-10T08:51:17.000Z,-14.526,166.959,53.6,7.1,mw,266,,,,centennial,centennial19740110085117,2014-03-17T20:39:02.701Z,"Vanuatu",earthquake
1974-01-02T10:42:33.000Z,-22.448,-68.324,120.7,7.1,mb,259,,,,centennial,centennial19740102104233,2014-03-17T20:38:24.192Z,"Antofagasta, Chile",earthquake
1973-12-28T13:41:47.000Z,-14.509,166.776,23.5,7.3,mw,169,,,,centennial,centennial19731228134147,2014-03-17T20:37:44.050Z,"Vanuatu",earthquake
1973-10-06T15:07:37.000Z,-60.95,-21.628,15,7.5,ms,160,,,,centennial,centennial19731006150737,2013-07-09T19:07:41.000Z,"east of the South Sandwich Islands",earthquake
1973-09-29T00:44:01.000Z,41.906,130.976,569.9,7.8,ms,360,,,,centennial,centennial19730929004401,2013-07-09T19:07:41.000Z,"North Korea",earthquake
1973-08-28T09:50:41.000Z,18.233,-96.607,80.5,7.3,mb,266,,,,centennial,centennial19730828095041,2014-03-17T20:31:33.995Z,"Oaxaca, Mexico",earthquake
1973-06-24T02:43:25.000Z,43.358,146.424,30.5,7.3,mw,336,,,,centennial,centennial19730624024325,2014-03-17T20:27:05.880Z,"Kuril Islands",earthquake
1973-06-17T03:55:03.000Z,43.223,145.741,43.6,7.8,mw,341,,,,centennial,centennial19730617035503,2014-04-07T19:52:22.622Z,"Hokkaido, Japan region",earthquake
1973-03-17T08:30:54.000Z,13.4,122.794,45,7,ms,231,,,,centennial,centennial19730317083054,2014-03-17T20:23:43.271Z,"Luzon, Philippines",earthquake
1973-02-28T06:37:55.000Z,50.484,156.624,59.9,7.1,mw,301,,,,centennial,centennial19730228063755,2014-03-17T17:07:31.204Z,"Kuril Islands",earthquake
1973-02-06T10:37:08.000Z,31.361,100.503,5.9,7.4,mw,233,,,,centennial,centennial19730206103708,2014-03-20T16:53:31.615Z,"western Sichuan, China",earthquake
1973-01-30T21:01:13.000Z,18.455,-102.961,37.3,7.6,mw,210,,,,centennial,centennial19730130210113,2014-04-07T19:51:19.527Z,"Michoacan, Mexico",earthquake
1972-12-04T10:16:13.000Z,33.332,140.713,70.8,7.3,mb,347,,,,centennial,centennial19721204101613,2013-07-09T19:07:40.000Z,"Izu Islands, Japan region",earthquake
