IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150707029,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Thursday,08/13/2015,05:00,MISSION,NONE,800 Block of GUERRERO ST,-122.42333669183,37.7579764753831,"(37.7579764753831, -122.42333669183)",15070702905083
150719682,VEHICLE THEFT,STOLEN TRUCK,Thursday,08/13/2015,05:00,BAYVIEW,NONE,EVANS AV / KEITH ST,-122.380944015509,37.7387658202835,"(37.7387658202835, -122.380944015509)",15071968207025
150706560,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,08/13/2015,04:16,SOUTHERN,"ARREST, BOOKED",HARRISON ST / ESSEX ST,-122.394104744923,37.785150776928,"(37.785150776928, -122.394104744923)",15070656065016
150704912,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Thursday,08/13/2015,03:51,NORTHERN,"ARREST, BOOKED",700 Block of LARKIN ST,-122.417921890967,37.7849295212519,"(37.7849295212519, -122.417921890967)",15070491216625
150704912,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,08/13/2015,03:51,NORTHERN,"ARREST, BOOKED",700 Block of LARKIN ST,-122.417921890967,37.7849295212519,"(37.7849295212519, -122.417921890967)",15070491216710
150704956,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Thursday,08/13/2015,03:34,BAYVIEW,NONE,MINNESOTA ST / 25TH ST,-122.390452821002,37.7603884039518,"(37.7603884039518, -122.390452821002)",15070495603013
150704962,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,08/13/2015,03:30,CENTRAL,NONE,0 Block of ROMOLO ST,-122.406370265394,37.7982454141643,"(37.7982454141643, -122.406370265394)",15070496204013
150704934,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Thursday,08/13/2015,03:20,PARK,"ARREST, BOOKED",0 Block of CARL ST,-122.448901937009,37.7659903591145,"(37.7659903591145, -122.448901937009)",15070493416010
150704934,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,08/13/2015,03:20,PARK,"ARREST, BOOKED",0 Block of CARL ST,-122.448901937009,37.7659903591145,"(37.7659903591145, -122.448901937009)",15070493428150
150704887,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,08/13/2015,03:10,INGLESIDE,"ARREST, BOOKED",4400 Block of MISSION ST,-122.433431238863,37.7263839435754,"(37.7263839435754, -122.433431238863)",15070488765015
150714892,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Thursday,08/13/2015,03:00,INGLESIDE,NONE,0 Block of LISBON ST,-122.429431973452,37.7274142432001,"(37.7274142432001, -122.429431973452)",15071489271010
156206891,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,08/13/2015,03:00,TENDERLOIN,NONE,LEAVENWORTH ST / OFARRELL ST,-122.414619686906,37.785583058847,"(37.785583058847, -122.414619686906)",15620689106224
150701350,TRESPASS,TRESPASSING,Thursday,08/13/2015,02:56,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15070135027195
150701350,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,08/13/2015,02:56,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15070135016710
150701350,OTHER OFFENSES,RESISTING ARREST,Thursday,08/13/2015,02:56,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15070135027170
150705227,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,08/13/2015,02:51,NORTHERN,NONE,1100 Block of SUTTER ST,-122.419295456225,37.7878052240334,"(37.7878052240334, -122.419295456225)",15070522706241
150705227,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Thursday,08/13/2015,02:51,NORTHERN,NONE,1100 Block of SUTTER ST,-122.419295456225,37.7878052240334,"(37.7878052240334, -122.419295456225)",15070522705153
150709627,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,08/13/2015,02:24,INGLESIDE,"ARREST, BOOKED",0 Block of MADRID ST,-122.427793510184,37.728171267288,"(37.728171267288, -122.427793510184)",15070962706243
150709627,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Thursday,08/13/2015,02:24,INGLESIDE,"ARREST, BOOKED",0 Block of MADRID ST,-122.427793510184,37.728171267288,"(37.728171267288, -122.427793510184)",15070962711012
150709627,VEHICLE THEFT,ATTEMPTED STOLEN VEHICLE,Thursday,08/13/2015,02:24,INGLESIDE,"ARREST, BOOKED",0 Block of MADRID ST,-122.427793510184,37.728171267288,"(37.728171267288, -122.427793510184)",15070962707051
150709627,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Thursday,08/13/2015,02:24,INGLESIDE,"ARREST, BOOKED",0 Block of MADRID ST,-122.427793510184,37.728171267288,"(37.728171267288, -122.427793510184)",15070962705014
150704940,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,08/13/2015,02:20,CENTRAL,NONE,600 Block of GEARY ST,-122.414010814727,37.7866770011071,"(37.7866770011071, -122.414010814727)",15070494028160
150704843,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,08/13/2015,02:18,SOUTHERN,"ARREST, BOOKED",HOWARD ST / MOSS ST,-122.408835317663,37.7784167763222,"(37.7784167763222, -122.408835317663)",15070484364085
150704843,WEAPON LAWS,POSSESSION OF AIR GUN,Thursday,08/13/2015,02:18,SOUTHERN,"ARREST, BOOKED",HOWARD ST / MOSS ST,-122.408835317663,37.7784167763222,"(37.7784167763222, -122.408835317663)",15070484330140
150704859,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Thursday,08/13/2015,02:15,RICHMOND,NONE,GEARY BL / 3RD AV,-122.461062711176,37.7811580519204,"(37.7811580519204, -122.461062711176)",15070485903474
150704906,KIDNAPPING,"KIDNAPPING, JUVENILE VICTIM",Thursday,08/13/2015,02:10,RICHMOND,"ARREST, BOOKED",GEARY BL / 12TH AV,-122.470717727261,37.7807223605634,"(37.7807223605634, -122.470717727261)",15070490615021
150704906,MISSING PERSON,FOUND PERSON,Thursday,08/13/2015,02:10,RICHMOND,"ARREST, BOOKED",GEARY BL / 12TH AV,-122.470717727261,37.7807223605634,"(37.7807223605634, -122.470717727261)",15070490675000
150704906,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,08/13/2015,02:10,RICHMOND,"ARREST, BOOKED",GEARY BL / 12TH AV,-122.470717727261,37.7807223605634,"(37.7807223605634, -122.470717727261)",15070490603074
150704906,OTHER OFFENSES,CONSPIRACY,Thursday,08/13/2015,02:10,RICHMOND,"ARREST, BOOKED",GEARY BL / 12TH AV,-122.470717727261,37.7807223605634,"(37.7807223605634, -122.470717727261)",15070490626080
150704821,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,08/13/2015,02:04,NORTHERN,NONE,500 Block of TURK ST,-122.418192861208,37.7823263368922,"(37.7823263368922, -122.418192861208)",15070482164085
150704821,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,08/13/2015,02:04,NORTHERN,NONE,500 Block of TURK ST,-122.418192861208,37.7823263368922,"(37.7823263368922, -122.418192861208)",15070482128160
150704978,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,08/13/2015,02:00,NORTHERN,NONE,1600 Block of LOMBARD ST,-122.428687263963,37.8008967365514,"(37.8008967365514, -122.428687263963)",15070497806301
150706219,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,08/13/2015,02:00,TENDERLOIN,NONE,100 Block of HYDE ST,-122.415533007999,37.7821372997842,"(37.7821372997842, -122.415533007999)",15070621907020
150704871,ASSAULT,THREATS AGAINST LIFE,Thursday,08/13/2015,02:00,CENTRAL,NONE,500 Block of GREEN ST,-122.40860321116,37.7995998106551,"(37.7995998106551, -122.40860321116)",15070487119057
150704871,KIDNAPPING,KIDNAPPING DURING ROBBERY,Thursday,08/13/2015,02:00,CENTRAL,NONE,500 Block of GREEN ST,-122.40860321116,37.7995998106551,"(37.7995998106551, -122.40860321116)",15070487126148
150706219,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,08/13/2015,02:00,TENDERLOIN,NONE,100 Block of HYDE ST,-122.415533007999,37.7821372997842,"(37.7821372997842, -122.415533007999)",15070621964085
150704871,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Thursday,08/13/2015,02:00,CENTRAL,NONE,500 Block of GREEN ST,-122.40860321116,37.7995998106551,"(37.7995998106551, -122.40860321116)",15070487103072
150704815,SECONDARY CODES,DOMESTIC VIOLENCE,Thursday,08/13/2015,01:38,NORTHERN,NONE,LAGUNA ST / BUSH ST,-122.428528443651,37.7876500488862,"(37.7876500488862, -122.428528443651)",15070481515200
150704815,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Thursday,08/13/2015,01:38,NORTHERN,NONE,LAGUNA ST / BUSH ST,-122.428528443651,37.7876500488862,"(37.7876500488862, -122.428528443651)",15070481528161
150704809,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,08/13/2015,01:29,MISSION,"ARREST, BOOKED",2800 Block of FOLSOM ST,-122.41407332511,37.7516845989529,"(37.7516845989529, -122.41407332511)",15070480964070
150704809,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Thursday,08/13/2015,01:29,MISSION,"ARREST, BOOKED",2800 Block of FOLSOM ST,-122.41407332511,37.7516845989529,"(37.7516845989529, -122.41407332511)",15070480927130
150704893,LARCENY/THEFT,"THEFT, DRUNK ROLL, >$400",Thursday,08/13/2015,01:15,PARK,NONE,MARKET ST / CASTRO ST,-122.435187699349,37.7626702770872,"(37.7626702770872, -122.435187699349)",15070489306124
150706479,NON-CRIMINAL,FOUND PROPERTY,Thursday,08/13/2015,01:00,BAYVIEW,NONE,QUESADA AV / INGALLS ST,-122.383995699894,37.7291138540107,"(37.7291138540107, -122.383995699894)",15070647972000
150705750,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,08/13/2015,01:00,BAYVIEW,NONE,MARIPOSA ST / DEHARO ST,-122.401481437754,37.7635622268012,"(37.7635622268012, -122.401481437754)",15070575003014
156198135,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,08/13/2015,01:00,SOUTHERN,NONE,100 Block of NEWMONTGOMERY ST,-122.399289033567,37.786383021575,"(37.786383021575, -122.399289033567)",15619813528150
150705017,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,08/13/2015,01:00,NORTHERN,NONE,LOMBARD ST / DIVISADERO ST,-122.442649696374,37.798999247001,"(37.798999247001, -122.442649696374)",15070501764020
150705017,NON-CRIMINAL,SHELTER,Thursday,08/13/2015,01:00,NORTHERN,NONE,LOMBARD ST / DIVISADERO ST,-122.442649696374,37.798999247001,"(37.798999247001, -122.442649696374)",15070501729120
150706156,OTHER OFFENSES,PROBATION VIOLATION,Thursday,08/13/2015,01:00,TARAVAL,"ARREST, BOOKED",300 Block of VICTORIA ST,-122.465262620907,37.7170356466006,"(37.7170356466006, -122.465262620907)",15070615626170
150706156,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,08/13/2015,01:00,TARAVAL,"ARREST, BOOKED",300 Block of VICTORIA ST,-122.465262620907,37.7170356466006,"(37.7170356466006, -122.465262620907)",15070615664020
150706156,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,08/13/2015,01:00,TARAVAL,"ARREST, BOOKED",300 Block of VICTORIA ST,-122.465262620907,37.7170356466006,"(37.7170356466006, -122.465262620907)",15070615615040
150706156,ASSAULT,THREATS AGAINST LIFE,Thursday,08/13/2015,01:00,TARAVAL,"ARREST, BOOKED",300 Block of VICTORIA ST,-122.465262620907,37.7170356466006,"(37.7170356466006, -122.465262620907)",15070615619057
150706827,VEHICLE THEFT,STOLEN TRUCK,Thursday,08/13/2015,01:00,INGLESIDE,UNFOUNDED,3800 Block of MISSION ST,-122.424519934269,37.7356945008365,"(37.7356945008365, -122.424519934269)",15070682707025
150704746,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,08/13/2015,00:27,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / GOLDEN GATE AV,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",15070474665010
150704746,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,08/13/2015,00:27,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / GOLDEN GATE AV,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",15070474664085
150704724,VANDALISM,"MALICIOUS MISCHIEF, ADULT SUSPECT",Thursday,08/13/2015,00:13,MISSION,"ARREST, BOOKED",2700 Block of MISSION ST,-122.41844919178,37.7530267515876,"(37.7530267515876, -122.41844919178)",15070472428092
150704724,OTHER OFFENSES,RESISTING ARREST,Thursday,08/13/2015,00:13,MISSION,"ARREST, BOOKED",2700 Block of MISSION ST,-122.41844919178,37.7530267515876,"(37.7530267515876, -122.41844919178)",15070472427170
150704724,ASSAULT,THREAT OR FORCE TO RESIST EXECUTIVE OFFICER,Thursday,08/13/2015,00:13,MISSION,"ARREST, BOOKED",2700 Block of MISSION ST,-122.41844919178,37.7530267515876,"(37.7530267515876, -122.41844919178)",15070472427171
150704928,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,08/13/2015,00:10,RICHMOND,"ARREST, BOOKED",400 Block of 6TH AV,-122.464279879446,37.7800332991006,"(37.7800332991006, -122.464279879446)",15070492804138
150704984,NON-CRIMINAL,LOST PROPERTY,Thursday,08/13/2015,00:10,CENTRAL,NONE,2600 Block of MASON ST,-122.414139896503,37.8079521038261,"(37.8079521038261, -122.414139896503)",15070498471000
150704928,SECONDARY CODES,DOMESTIC VIOLENCE,Thursday,08/13/2015,00:10,RICHMOND,"ARREST, BOOKED",400 Block of 6TH AV,-122.464279879446,37.7800332991006,"(37.7800332991006, -122.464279879446)",15070492815200
150704928,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Thursday,08/13/2015,00:10,RICHMOND,"ARREST, BOOKED",400 Block of 6TH AV,-122.464279879446,37.7800332991006,"(37.7800332991006, -122.464279879446)",15070492815155
150704752,VANDALISM,"VANDALISM OR GRAFFITI TOOLS, POSSESSION",Thursday,08/13/2015,00:06,MISSION,"ARREST, BOOKED",100 Block of BARTLETT ST,-122.419711251166,37.7545565620279,"(37.7545565620279, -122.419711251166)",15070475228166
150704752,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Thursday,08/13/2015,00:06,MISSION,"ARREST, BOOKED",100 Block of BARTLETT ST,-122.419711251166,37.7545565620279,"(37.7545565620279, -122.419711251166)",15070475228165
150704752,WARRANTS,WARRANT ARREST,Thursday,08/13/2015,00:06,MISSION,"ARREST, BOOKED",100 Block of BARTLETT ST,-122.419711251166,37.7545565620279,"(37.7545565620279, -122.419711251166)",15070475263010
150704677,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Thursday,08/13/2015,00:02,NORTHERN,"ARREST, BOOKED",800 Block of LARKIN ST,-122.417885441042,37.7854378471968,"(37.7854378471968, -122.417885441042)",15070467716625
150707643,WARRANTS,WARRANT ARREST,Thursday,08/13/2015,00:01,NORTHERN,"ARREST, BOOKED",DUBOCE AV / BELCHER ST,-122.430248343917,37.769393339413,"(37.769393339413, -122.430248343917)",15070764363010
150704774,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Thursday,08/13/2015,00:01,TARAVAL,"ARREST, BOOKED",1300 Block of IRVING ST,-122.472243335378,37.76383136085,"(37.76383136085, -122.472243335378)",15070477465050
150704774,OTHER OFFENSES,RESISTING ARREST,Thursday,08/13/2015,00:01,TARAVAL,"ARREST, BOOKED",1300 Block of IRVING ST,-122.472243335378,37.76383136085,"(37.76383136085, -122.472243335378)",15070477427170
150704774,ASSAULT,BATTERY,Thursday,08/13/2015,00:01,TARAVAL,"ARREST, BOOKED",1300 Block of IRVING ST,-122.472243335378,37.76383136085,"(37.76383136085, -122.472243335378)",15070477404134
150704774,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,08/13/2015,00:01,TARAVAL,"ARREST, BOOKED",1300 Block of IRVING ST,-122.472243335378,37.76383136085,"(37.76383136085, -122.472243335378)",15070477404013
150727265,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Thursday,08/13/2015,00:01,TARAVAL,NONE,2000 Block of 46TH AV,-122.505011009366,37.7482862509557,"(37.7482862509557, -122.505011009366)",15072726561030
150705788,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Thursday,08/13/2015,00:01,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15070578806126
150704661,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,08/12/2015,23:58,INGLESIDE,"ARREST, BOOKED",1500 Block of HAMPSHIRE ST,-122.406447979381,37.7483251753329,"(37.7483251753329, -122.406447979381)",15070466165015
150704655,WEAPON LAWS,CARRYING OF CONCEALED WEAPON BY CONVICTED FELON,Wednesday,08/12/2015,23:30,MISSION,"ARREST, BOOKED",900 Block of FLORIDA ST,-122.410379498133,37.7567291017569,"(37.7567291017569, -122.410379498133)",15070465512010
150704655,WARRANTS,WARRANT ARREST,Wednesday,08/12/2015,23:30,MISSION,"ARREST, BOOKED",900 Block of FLORIDA ST,-122.410379498133,37.7567291017569,"(37.7567291017569, -122.410379498133)",15070465563010
150704605,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Wednesday,08/12/2015,23:30,NORTHERN,"ARREST, BOOKED",TURK ST / LAGUNA ST,-122.427206305932,37.7811175256377,"(37.7811175256377, -122.427206305932)",15070460512015
150704605,WARRANTS,WARRANT ARREST,Wednesday,08/12/2015,23:30,NORTHERN,"ARREST, BOOKED",TURK ST / LAGUNA ST,-122.427206305932,37.7811175256377,"(37.7811175256377, -122.427206305932)",15070460563010
150704564,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,08/12/2015,23:27,SOUTHERN,"ARREST, CITED",FOLSOM ST / 2ND ST,-122.396707150502,37.7855429503041,"(37.7855429503041, -122.396707150502)",15070456465016
150704520,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,08/12/2015,23:25,INGLESIDE,"ARREST, BOOKED",BRAZIL AV / LONDON ST,-122.434033464909,37.7243172238286,"(37.7243172238286, -122.434033464909)",15070452065015
150704699,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,08/12/2015,23:21,TARAVAL,NONE,0 Block of BELLE AV,-122.469858048347,37.7087236355003,"(37.7087236355003, -122.469858048347)",15070469964020
150704592,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,08/12/2015,23:20,BAYVIEW,NONE,700 Block of KIRKWOOD AV,-122.374019331833,37.729203356539,"(37.729203356539, -122.374019331833)",15070459228100
150704627,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,08/12/2015,23:05,MISSION,NONE,1900 Block of MISSION ST,-122.41967661615,37.7658510977435,"(37.7658510977435, -122.41967661615)",15070462706361
150706184,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/12/2015,23:00,BAYVIEW,NONE,0 Block of HUDSON CT,-122.379213826356,37.732368620468,"(37.732368620468, -122.379213826356)",15070618407021
150704558,ASSAULT,BATTERY,Wednesday,08/12/2015,23:00,MISSION,NONE,200 Block of 13TH ST,-122.417949217834,37.7697208630457,"(37.7697208630457, -122.417949217834)",15070455804134
150704542,ASSAULT,BATTERY,Wednesday,08/12/2015,22:57,MISSION,"ARREST, BOOKED",MARKET ST / 15TH ST,-122.431028702713,37.7658672394532,"(37.7658672394532, -122.431028702713)",15070454204134
150704542,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,08/12/2015,22:57,MISSION,"ARREST, BOOKED",MARKET ST / 15TH ST,-122.431028702713,37.7658672394532,"(37.7658672394532, -122.431028702713)",15070454206153
150704445,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Wednesday,08/12/2015,22:50,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / LEAVENWORTH ST,-122.414433155063,37.7846576329256,"(37.7846576329256, -122.414433155063)",15070444516625
150704508,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Wednesday,08/12/2015,22:35,TENDERLOIN,NONE,MCALLISTER ST / HYDE ST,-122.415317966992,37.7807179285998,"(37.7807179285998, -122.415317966992)",15070450803474
150704401,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,08/12/2015,22:35,SOUTHERN,"ARREST, CITED",8TH ST / FOLSOM ST,-122.410065781604,37.7749906792593,"(37.7749906792593, -122.410065781604)",15070440165016
150704417,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,08/12/2015,22:14,TARAVAL,"ARREST, BOOKED",37TH AV / WAWONA ST,-122.494590402718,37.7366028610782,"(37.7366028610782, -122.494590402718)",15070441715040
150704439,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,08/12/2015,22:09,MISSION,"ARREST, BOOKED",1100 Block of FLORIDA ST,-122.410072713581,37.7535286261938,"(37.7535286261938, -122.410072713581)",15070443962050
150704348,NON-CRIMINAL,FOUND PROPERTY,Wednesday,08/12/2015,22:04,CENTRAL,NONE,800 Block of CALIFORNIA ST,-122.408264228212,37.7922104706222,"(37.7922104706222, -122.408264228212)",15070434872000
150788013,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Wednesday,08/12/2015,22:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15078801305043
150704649,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,08/12/2015,22:00,PARK,NONE,3600 Block of 16TH ST,-122.434221184718,37.7642237070482,"(37.7642237070482, -122.434221184718)",15070464928160
150707132,VEHICLE THEFT,STOLEN TRUCK,Wednesday,08/12/2015,22:00,MISSION,NONE,400 Block of SOUTH VAN NESS AV,-122.417662868855,37.7662744315825,"(37.7662744315825, -122.417662868855)",15070713207025
150704536,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,08/12/2015,22:00,TENDERLOIN,NONE,0 Block of MCALLISTER ST,-122.413401299155,37.780906077687,"(37.780906077687, -122.413401299155)",15070453628100
156198931,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,08/12/2015,22:00,PARK,NONE,MCALLISTER ST / PIERCE ST,-122.435052764455,37.7782118612449,"(37.7782118612449, -122.435052764455)",15619893106244
156209146,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,08/12/2015,22:00,BAYVIEW,NONE,23RD ST / ILLINOIS ST,-122.387067977547,37.7554460266182,"(37.7554460266182, -122.387067977547)",15620914606244
156198812,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,08/12/2015,22:00,SOUTHERN,NONE,700 Block of MINNA ST,-122.413361136168,37.77636280535,"(37.77636280535, -122.413361136168)",15619881206244
156204845,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,08/12/2015,22:00,NORTHERN,NONE,PINE ST / VANNESS AV,-122.422139511488,37.7894107633457,"(37.7894107633457, -122.422139511488)",15620484506244
150717006,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,08/12/2015,22:00,TENDERLOIN,NONE,300 Block of EDDY ST,-122.412930522059,37.7838344374141,"(37.7838344374141, -122.412930522059)",15071700606373
150706366,NON-CRIMINAL,LOST PROPERTY,Wednesday,08/12/2015,22:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15070636671000
156206835,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,08/12/2015,22:00,TENDERLOIN,NONE,300 Block of OFARRELL ST,-122.410509258795,37.7860432222992,"(37.7860432222992, -122.410509258795)",15620683506372
156205439,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,08/12/2015,22:00,SOUTHERN,NONE,TOWNSEND ST / 3RD ST,-122.392753573574,37.7788518670227,"(37.7788518670227, -122.392753573574)",15620543906244
150704285,ASSAULT,BATTERY,Wednesday,08/12/2015,21:49,MISSION,NONE,1300 Block of SOUTH VAN NESS AV,-122.416254017272,37.7515522899856,"(37.7515522899856, -122.416254017272)",15070428504134
150704310,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,08/12/2015,21:43,INGLESIDE,NONE,3300 Block of MISSION ST,-122.421644478447,37.7429970144076,"(37.7429970144076, -122.421644478447)",15070431028100
150704310,ASSAULT,BATTERY,Wednesday,08/12/2015,21:43,INGLESIDE,NONE,3300 Block of MISSION ST,-122.421644478447,37.7429970144076,"(37.7429970144076, -122.421644478447)",15070431004134
150704398,LARCENY/THEFT,"LOST PROPERTY, GRAND THEFT",Wednesday,08/12/2015,21:35,BAYVIEW,NONE,0 Block of BALDWIN CT,-122.380699830668,37.7297194419738,"(37.7297194419738, -122.380699830668)",15070439826145
150704291,WARRANTS,WARRANT ARREST,Wednesday,08/12/2015,21:32,PARK,NONE,1500 Block of HAIGHT ST,-122.447783070559,37.7699549503465,"(37.7699549503465, -122.447783070559)",15070429163010
150704291,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Wednesday,08/12/2015,21:32,PARK,NONE,1500 Block of HAIGHT ST,-122.447783070559,37.7699549503465,"(37.7699549503465, -122.447783070559)",15070429127130
150704279,WARRANTS,WARRANT ARREST,Wednesday,08/12/2015,21:32,PARK,"ARREST, BOOKED",1800 Block of HAIGHT ST,-122.452706340322,37.7692156705894,"(37.7692156705894, -122.452706340322)",15070427963010
150704279,ASSAULT,BATTERY OF A POLICE OFFICER,Wednesday,08/12/2015,21:32,PARK,"ARREST, BOOKED",1800 Block of HAIGHT ST,-122.452706340322,37.7692156705894,"(37.7692156705894, -122.452706340322)",15070427904154
150704279,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Wednesday,08/12/2015,21:32,PARK,"ARREST, BOOKED",1800 Block of HAIGHT ST,-122.452706340322,37.7692156705894,"(37.7692156705894, -122.452706340322)",15070427919090
150707687,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Wednesday,08/12/2015,21:30,BAYVIEW,NONE,1500 Block of INDIANA ST,-122.390566006127,37.7507377457056,"(37.7507377457056, -122.390566006127)",15070768705013
150704570,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,08/12/2015,21:30,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15070457028150
156198157,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,08/12/2015,21:30,SOUTHERN,NONE,HARRISON ST / 3RD ST,-122.397388784826,37.7825543452426,"(37.7825543452426, -122.397388784826)",15619815706244
